id,loan_amnt,funded_amnt,term,grade,purpose,ead,ead_ratio,loan_status,default,pd_probability,lgd_predicted,ecl,ifrs9_stage,ecl_base,ecl_adverse,ecl_optimistic
351701,1500.0,1500.0,36,C,moving,0.0,0.0,Fully Paid,0,0.12797825535975044,0.5398994463879712,0.0,Stage 2,0.0,0.0,0.0
364809,7000.0,7000.0,36,A,small_business,0.0,0.0,Fully Paid,0,0.05649833225189067,0.6191244617153348,0.0,Stage 1,0.0,0.0,0.0
239690,15450.0,15450.0,36,E,debt_consolidation,0.0,0.0,Charged Off,1,0.193762869312583,0.5026882723755366,0.0,Stage 2,0.0,0.0,0.0
294592,6000.0,6000.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.07195114548524975,0.5855526830533916,0.0,Stage 1,0.0,0.0,0.0
242260,10150.0,10150.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.10531875530656995,0.5556990259119932,0.0,Stage 2,0.0,0.0,0.0
353317,2700.0,1800.0,36,B,vacation,0.0,0.0,Fully Paid,0,0.08111389274712728,0.6760308246561575,0.0,Stage 1,0.0,0.0,0.0
251008,10000.0,10000.0,36,D,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.2267515568616415,0.5593118259367235,0.0,Stage 2,0.0,0.0,0.0
263677,1000.0,1000.0,36,B,major_purchase,0.0,0.0,Fully Paid,0,0.11298458665523486,0.6009020397313045,0.0,Stage 2,0.0,0.0,0.0
309769,8350.0,8350.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.1722118438395651,0.5172072457992535,0.0,Stage 2,0.0,0.0,0.0
323229,8800.0,8800.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.16894684769051424,0.5532364426688791,0.0,Stage 2,0.0,0.0,0.0
339557,3600.0,2150.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.07613161346175015,0.4853420759005564,0.0,Stage 1,0.0,0.0,0.0
356159,7000.0,4500.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.0767940308304177,0.5100371484736285,0.0,Stage 1,0.0,0.0,0.0
339637,10000.0,4275.0,36,A,other,0.0,0.0,Fully Paid,0,0.04618385943654817,0.5585002895851466,0.0,Stage 1,0.0,0.0,0.0
348208,3000.0,3000.0,36,A,medical,0.0,0.0,Fully Paid,0,0.08262525625228095,0.6437615833101599,0.0,Stage 1,0.0,0.0,0.0
307746,2450.0,2450.0,36,E,credit_card,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.1251270312079193,0.5196835260562421,0.0,Stage 2,0.0,0.0,0.0
349805,3400.0,3400.0,36,D,credit_card,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.12055996838688658,0.4890944142048429,0.0,Stage 2,0.0,0.0,0.0
358873,1000.0,1000.0,36,A,other,0.0,0.0,Fully Paid,0,0.05273714868821431,0.4644862977592026,0.0,Stage 1,0.0,0.0,0.0
251142,17000.0,17000.0,36,B,home_improvement,0.0,0.0,Fully Paid,0,0.043608817861884586,0.7753215293784796,0.0,Stage 1,0.0,0.0,0.0
304919,2400.0,2400.0,36,E,other,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.14142201730366513,0.5084149733934508,0.0,Stage 2,0.0,0.0,0.0
349221,3500.0,3500.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.114075029873623,0.5410276462857798,0.0,Stage 2,0.0,0.0,0.0
352020,5000.0,5000.0,36,D,credit_card,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.05932406451988764,0.6516887391823387,0.0,Stage 1,0.0,0.0,0.0
200247,2400.0,2400.0,36,D,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.0663667291569647,0.5231867357855684,0.0,Stage 1,0.0,0.0,0.0
299106,8000.0,8000.0,36,A,major_purchase,0.0,0.0,Fully Paid,0,0.09445004192838868,0.5442248715978703,0.0,Stage 1,0.0,0.0,0.0
255171,5000.0,5000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.06475571591022185,0.5460665359682696,0.0,Stage 1,0.0,0.0,0.0
303279,8000.0,8000.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.09211821437733593,0.5019007139553702,0.0,Stage 1,0.0,0.0,0.0
279430,25000.0,25000.0,36,F,home_improvement,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.06674941628025696,0.5392247677215979,0.0,Stage 1,0.0,0.0,0.0
349900,4800.0,3925.0,36,C,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.12612234353825222,0.55792136339377,0.0,Stage 2,0.0,0.0,0.0
225812,20000.0,20000.0,36,C,home_improvement,0.0,0.0,Fully Paid,0,0.08220610283858447,0.5697253600005935,0.0,Stage 1,0.0,0.0,0.0
346531,3000.0,3000.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.05406081582470821,0.5574235027618875,0.0,Stage 1,0.0,0.0,0.0
349789,5000.0,5000.0,36,C,car,0.0,0.0,Charged Off,1,0.17985602305162438,0.4728935361517147,0.0,Stage 2,0.0,0.0,0.0
358566,6950.0,6950.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.17031795866333724,0.5135185093533354,0.0,Stage 2,0.0,0.0,0.0
366303,10000.0,10000.0,36,E,home_improvement,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.2131988006695321,0.5420951834877396,0.0,Stage 2,0.0,0.0,0.0
364280,10800.0,10800.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.23924296507074672,0.5125015923508549,0.0,Stage 2,0.0,0.0,0.0
250849,11200.0,11200.0,36,E,moving,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.04797027478624863,0.5199224636124116,0.0,Stage 1,0.0,0.0,0.0
353024,6000.0,6000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.11451368191271721,0.5014413309746782,0.0,Stage 2,0.0,0.0,0.0
289651,6650.0,6650.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.1291102973328143,0.5249389268497898,0.0,Stage 2,0.0,0.0,0.0
351092,7500.0,5850.0,36,C,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.11719810012699793,0.5473376866994708,0.0,Stage 2,0.0,0.0,0.0
284465,11800.0,11800.0,36,F,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.1105545102864485,0.5081765244987821,0.0,Stage 2,0.0,0.0,0.0
361400,5500.0,5500.0,36,C,other,0.0,0.0,Fully Paid,0,0.13727390465540287,0.5533904350010613,0.0,Stage 2,0.0,0.0,0.0
316453,2500.0,2500.0,36,D,educational,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.11471230522133115,0.5727339946229073,0.0,Stage 2,0.0,0.0,0.0
358748,8200.0,8200.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.05490126567384175,0.4730522780746359,0.0,Stage 1,0.0,0.0,0.0
244261,2900.0,2900.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.06801781495987148,0.5961896687052327,0.0,Stage 1,0.0,0.0,0.0
232919,5200.0,5200.0,36,D,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.06673614173322506,0.5559487577600452,0.0,Stage 1,0.0,0.0,0.0
303520,11200.0,11200.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.13515013825084987,0.5460939141461982,0.0,Stage 2,0.0,0.0,0.0
368995,1500.0,1500.0,36,B,wedding,0.0,0.0,Fully Paid,0,0.09219859955489945,0.5543714825164894,0.0,Stage 1,0.0,0.0,0.0
198203,10000.0,10000.0,36,B,small_business,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.08801874720013855,0.6794578187582607,0.0,Stage 1,0.0,0.0,0.0
359200,8000.0,8000.0,36,B,credit_card,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.053387170020468985,0.5463130510795714,0.0,Stage 1,0.0,0.0,0.0
364646,19500.0,19500.0,36,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.0906244297412267,0.5368671113329848,0.0,Stage 1,0.0,0.0,0.0
315196,24000.0,14000.0,36,F,educational,0.0,0.0,Charged Off,1,0.17016816916155406,0.5499978717472805,0.0,Stage 2,0.0,0.0,0.0
258644,15000.0,15000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.12216285013757382,0.6862338966814276,0.0,Stage 2,0.0,0.0,0.0
348387,7500.0,7500.0,36,C,educational,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.1423687174948339,0.5505075534283954,0.0,Stage 2,0.0,0.0,0.0
355546,5000.0,5000.0,36,E,other,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.15813617141493122,0.4651455061198682,0.0,Stage 2,0.0,0.0,0.0
207910,2225.0,2225.0,36,A,car,0.0,0.0,Charged Off,1,0.050365289580792366,0.4157909653549243,0.0,Stage 1,0.0,0.0,0.0
329853,6400.0,6400.0,36,D,credit_card,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.2552964449678824,0.5136579058053153,0.0,Stage 2,0.0,0.0,0.0
352720,10000.0,5200.0,36,D,home_improvement,0.0,0.0,Fully Paid,0,0.08663273365304257,0.5230310453581662,0.0,Stage 1,0.0,0.0,0.0
262532,4000.0,4000.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.0992356950943359,0.4944564021687485,0.0,Stage 1,0.0,0.0,0.0
364454,9600.0,9600.0,36,A,vacation,0.0,0.0,Fully Paid,0,0.1341969001496229,0.540113968753355,0.0,Stage 2,0.0,0.0,0.0
231935,12000.0,12000.0,36,A,educational,0.0,0.0,Fully Paid,0,0.0975439571175488,0.8534878745543131,0.0,Stage 1,0.0,0.0,0.0
300502,11400.0,11400.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.11544824481751313,0.5431813790913331,0.0,Stage 2,0.0,0.0,0.0
347401,4800.0,4800.0,36,D,credit_card,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.06297586555632154,0.6209440223563025,0.0,Stage 1,0.0,0.0,0.0
363852,6000.0,6000.0,36,D,credit_card,0.0,0.0,Fully Paid,0,0.17432362632521956,0.5090293697000711,0.0,Stage 2,0.0,0.0,0.0
332132,2000.0,2000.0,36,A,other,0.0,0.0,Fully Paid,0,0.03441683997574824,0.675272114928168,0.0,Stage 1,0.0,0.0,0.0
358967,10000.0,10000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1355396422534467,0.5335420643113664,0.0,Stage 2,0.0,0.0,0.0
69828,15000.0,15000.0,36,A,other,0.0,0.0,Fully Paid,0,0.07661482742990527,0.4649609202326636,0.0,Stage 1,0.0,0.0,0.0
356514,7500.0,6550.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.14477890591143613,0.6701963086588748,0.0,Stage 2,0.0,0.0,0.0
255012,4000.0,4000.0,36,D,small_business,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.10645234251878719,0.6672150775732055,0.0,Stage 2,0.0,0.0,0.0
254201,17000.0,17000.0,36,E,credit_card,0.0,0.0,Fully Paid,0,0.1500243708580727,0.5038112313418547,0.0,Stage 2,0.0,0.0,0.0
238983,10000.0,10000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.10915797341577226,0.5757471255853347,0.0,Stage 2,0.0,0.0,0.0
358261,7000.0,7000.0,36,E,small_business,0.0,0.0,Fully Paid,0,0.11853274940543591,0.5337815594901666,0.0,Stage 2,0.0,0.0,0.0
367745,10000.0,10000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.04909452261135836,0.5969000505075044,0.0,Stage 1,0.0,0.0,0.0
244989,17750.0,17750.0,36,F,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.13441887748103085,0.6135762044671106,0.0,Stage 2,0.0,0.0,0.0
219315,12000.0,12000.0,36,D,debt_consolidation,0.0,0.0,Charged Off,1,0.055727413156239795,0.5531298701762165,0.0,Stage 1,0.0,0.0,0.0
291954,16000.0,16000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.13765586954572467,0.5248914147711364,0.0,Stage 2,0.0,0.0,0.0
361165,9600.0,9600.0,36,D,small_business,0.0,0.0,Fully Paid,0,0.09920097584799442,0.5208226167283438,0.0,Stage 1,0.0,0.0,0.0
303676,6600.0,6600.0,36,A,other,0.0,0.0,Fully Paid,0,0.16430297854311263,0.4578614666535849,0.0,Stage 2,0.0,0.0,0.0
363699,20000.0,20000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.06840946743720622,0.4990356736829818,0.0,Stage 1,0.0,0.0,0.0
365868,5000.0,5000.0,36,D,small_business,0.0,0.0,Fully Paid,0,0.18485746146530008,0.4820710917323129,0.0,Stage 2,0.0,0.0,0.0
363071,14400.0,14400.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.054673877667675,0.4973525127155817,0.0,Stage 1,0.0,0.0,0.0
217118,12500.0,12500.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.07623116771017599,0.4786617528231743,0.0,Stage 1,0.0,0.0,0.0
332922,10000.0,10000.0,36,E,credit_card,0.0,0.0,Fully Paid,0,0.17973083784939353,0.5262844738329944,0.0,Stage 2,0.0,0.0,0.0
267976,5000.0,5000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.09964753389690621,0.4845148489498077,0.0,Stage 1,0.0,0.0,0.0
364451,5000.0,5000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.10270250658510867,0.5152762096592046,0.0,Stage 2,0.0,0.0,0.0
65595,5000.0,5000.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.06858206490833203,0.4936041926625217,0.0,Stage 1,0.0,0.0,0.0
291687,9600.0,7200.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1433090449058505,0.5648580678350057,0.0,Stage 2,0.0,0.0,0.0
302173,10000.0,6000.0,36,D,other,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.06937816462840891,0.6254360871177341,0.0,Stage 1,0.0,0.0,0.0
206360,7200.0,7200.0,36,D,other,0.0,0.0,Fully Paid,0,0.20899873491733395,0.7144444186894866,0.0,Stage 2,0.0,0.0,0.0
282707,10000.0,10000.0,36,B,educational,0.0,0.0,Fully Paid,0,0.08673309862511723,0.6194185644842225,0.0,Stage 1,0.0,0.0,0.0
353675,4900.0,4900.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.14833724746287902,0.4988803285210589,0.0,Stage 2,0.0,0.0,0.0
346820,7000.0,7000.0,36,E,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Charged Off,0,0.10928605631087784,0.4979756015922048,0.0,Stage 2,0.0,0.0,0.0
300350,7000.0,7000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.105963261811426,0.5231081549517197,0.0,Stage 2,0.0,0.0,0.0
363609,15000.0,15000.0,36,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.1855932134481325,0.5075679058240888,0.0,Stage 2,0.0,0.0,0.0
324626,10000.0,5500.0,36,B,home_improvement,0.0,0.0,Charged Off,1,0.08523903584249298,0.6023441247233731,0.0,Stage 1,0.0,0.0,0.0
221264,15000.0,15000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.14912875085594277,0.4983986051007613,0.0,Stage 2,0.0,0.0,0.0
292850,3000.0,3000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.12334525214396168,0.5077334166084789,0.0,Stage 2,0.0,0.0,0.0
217041,10000.0,10000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.12083104627240451,0.5404146504522411,0.0,Stage 2,0.0,0.0,0.0
472358,4400.0,4400.0,36,B,other,0.0,0.0,Fully Paid,0,0.08527875313492697,0.4904295883096693,0.0,Stage 1,0.0,0.0,0.0
416615,15000.0,15000.0,36,A,educational,0.0,0.0,Fully Paid,0,0.0627749662874469,0.4842761683369597,0.0,Stage 1,0.0,0.0,0.0
459286,13000.0,13000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.09226672138586842,0.6015173086764738,0.0,Stage 1,0.0,0.0,0.0
381990,6000.0,6000.0,36,E,other,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.2313303521385159,0.5757830169837205,0.0,Stage 2,0.0,0.0,0.0
388417,8400.0,8400.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.18888298002833045,0.5263883486787836,0.0,Stage 2,0.0,0.0,0.0
434797,18000.0,18000.0,36,B,debt_consolidation,0.0,0.0,Charged Off,1,0.11936892072322426,0.5218856195740995,0.0,Stage 2,0.0,0.0,0.0
405571,6450.0,6450.0,36,D,educational,0.0,0.0,Fully Paid,0,0.14497208027859418,0.5881704776873405,0.0,Stage 2,0.0,0.0,0.0
447971,1750.0,1750.0,36,A,debt_consolidation,0.0,0.0,Charged Off,1,0.0771627943433468,0.586337316947863,0.0,Stage 1,0.0,0.0,0.0
465470,10000.0,10000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.10878924428255167,0.5006578740480051,0.0,Stage 2,0.0,0.0,0.0
381737,3000.0,3000.0,36,C,vacation,0.0,0.0,Fully Paid,0,0.1865099361197556,0.4703262556231041,0.0,Stage 2,0.0,0.0,0.0
444122,15000.0,15000.0,36,B,debt_consolidation,0.0,0.0,Charged Off,1,0.11259915418427227,0.5870931296900943,0.0,Stage 2,0.0,0.0,0.0
444575,3000.0,3000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0762781746459499,0.555863999252707,0.0,Stage 1,0.0,0.0,0.0
388441,5000.0,5000.0,36,A,house,0.0,0.0,Fully Paid,0,0.07608390553018518,0.500757963176426,0.0,Stage 1,0.0,0.0,0.0
372510,12000.0,12000.0,36,A,home_improvement,0.0,0.0,Fully Paid,0,0.07765202919530788,0.5342936044556048,0.0,Stage 1,0.0,0.0,0.0
407756,15000.0,15000.0,36,B,small_business,0.0,0.0,Fully Paid,0,0.07592795923171332,0.6751764946533094,0.0,Stage 1,0.0,0.0,0.0
434191,10000.0,10000.0,36,A,debt_consolidation,0.0,0.0,Charged Off,1,0.07143968623147338,0.4815142004016941,0.0,Stage 1,0.0,0.0,0.0
434106,5000.0,5000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.10564423807903245,0.491843389685934,0.0,Stage 2,0.0,0.0,0.0
472214,22600.0,22600.0,36,D,car,0.0,0.0,Fully Paid,0,0.19385379748458695,0.5878858787323546,0.0,Stage 2,0.0,0.0,0.0
430924,7775.0,7775.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.058566725805663654,0.4959815370658896,0.0,Stage 1,0.0,0.0,0.0
451395,2400.0,2400.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.10138006149233988,0.5481548729830846,0.0,Stage 2,0.0,0.0,0.0
467252,12000.0,12000.0,36,D,debt_consolidation,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.06953331657081643,0.5264632695139504,0.0,Stage 1,0.0,0.0,0.0
443262,14000.0,14000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.1111508379090186,0.5678063681504343,0.0,Stage 2,0.0,0.0,0.0
395677,10200.0,10200.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.042697458020928655,0.5731874035578588,0.0,Stage 1,0.0,0.0,0.0
406383,16000.0,16000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1335873545713012,0.5489511357764314,0.0,Stage 2,0.0,0.0,0.0
439600,8000.0,8000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.07518911991743572,0.4584383524822436,0.0,Stage 1,0.0,0.0,0.0
426329,2700.0,2700.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.08980813689010071,0.5139519097260431,0.0,Stage 1,0.0,0.0,0.0
391632,1500.0,1500.0,36,C,other,0.0,0.0,Fully Paid,0,0.12642161114484246,0.5045500746786514,0.0,Stage 2,0.0,0.0,0.0
392748,10000.0,10000.0,36,E,house,0.0,0.0,Charged Off,1,0.2719063828936206,0.5688517647474656,0.0,Stage 2,0.0,0.0,0.0
434971,4000.0,4000.0,36,B,major_purchase,0.0,0.0,Fully Paid,0,0.06995999306376792,0.5084425435695132,0.0,Stage 1,0.0,0.0,0.0
399085,17600.0,17600.0,36,F,debt_consolidation,0.0,0.0,Fully Paid,0,0.15117233843187852,0.5393495144565139,0.0,Stage 2,0.0,0.0,0.0
457103,5000.0,5000.0,36,E,other,0.0,0.0,Charged Off,1,0.16659448892667297,0.5968947608577578,0.0,Stage 2,0.0,0.0,0.0
471913,22800.0,22800.0,36,B,home_improvement,0.0,0.0,Fully Paid,0,0.1334401297036864,0.6397364817088464,0.0,Stage 2,0.0,0.0,0.0
455871,6400.0,6400.0,36,C,major_purchase,0.0,0.0,Charged Off,1,0.17282422368045605,0.4916671096651187,0.0,Stage 2,0.0,0.0,0.0
459400,20000.0,20000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.097041828199258,0.6484053638761381,0.0,Stage 1,0.0,0.0,0.0
460294,10000.0,10000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07266720242485258,0.5111566818981425,0.0,Stage 1,0.0,0.0,0.0
435385,4500.0,4500.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.07637843390601683,0.5467955739546478,0.0,Stage 1,0.0,0.0,0.0
468633,5000.0,5000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.11797773443232779,0.5623196609610647,0.0,Stage 2,0.0,0.0,0.0
447108,2700.0,2700.0,36,A,major_purchase,0.0,0.0,Fully Paid,0,0.05053464986588105,0.5646208419495515,0.0,Stage 1,0.0,0.0,0.0
439782,7500.0,7500.0,36,D,medical,0.0,0.0,Fully Paid,0,0.18607115672860203,0.5567256439709131,0.0,Stage 2,0.0,0.0,0.0
395230,5400.0,5400.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.15491651181921856,0.5544670191391375,0.0,Stage 2,0.0,0.0,0.0
442069,12500.0,12500.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.1691438644475895,0.5364733269777108,0.0,Stage 2,0.0,0.0,0.0
448403,15000.0,15000.0,36,B,major_purchase,0.0,0.0,Fully Paid,0,0.12077666749102163,0.742390633450388,0.0,Stage 2,0.0,0.0,0.0
412585,10000.0,10000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.07117146627064495,0.5273280062789951,0.0,Stage 1,0.0,0.0,0.0
371908,1600.0,1600.0,36,B,debt_consolidation,0.0,0.0,Charged Off,1,0.11460006972750017,0.5174224159127707,0.0,Stage 2,0.0,0.0,0.0
424326,5000.0,5000.0,36,A,home_improvement,0.0,0.0,Fully Paid,0,0.061113518161727894,0.5405690316304271,0.0,Stage 1,0.0,0.0,0.0
420049,20000.0,20000.0,36,B,car,0.0,0.0,Fully Paid,0,0.07071383130757174,0.5395303777775888,0.0,Stage 1,0.0,0.0,0.0
370055,9600.0,9600.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.1323650805406489,0.5538706430165947,0.0,Stage 2,0.0,0.0,0.0
408958,1500.0,1500.0,36,B,house,0.0,0.0,Fully Paid,0,0.11336575892367601,0.5498723731943022,0.0,Stage 2,0.0,0.0,0.0
378323,5500.0,5500.0,36,B,medical,0.0,0.0,Fully Paid,0,0.20745626615738014,0.6165789330113303,0.0,Stage 2,0.0,0.0,0.0
381284,14000.0,14000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.12661847880749402,0.5235973813068258,0.0,Stage 2,0.0,0.0,0.0
411973,10750.0,10750.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.15189455862921786,0.5219880756369201,0.0,Stage 2,0.0,0.0,0.0
451601,10000.0,10000.0,36,C,other,0.0,0.0,Fully Paid,0,0.15508776541012412,0.5625983929918582,0.0,Stage 2,0.0,0.0,0.0
458975,8000.0,8000.0,36,B,other,0.0,0.0,Fully Paid,0,0.10639665120028277,0.5495764343521476,0.0,Stage 2,0.0,0.0,0.0
379642,12000.0,12000.0,36,F,debt_consolidation,0.0,0.0,Fully Paid,0,0.22088520248701574,0.5564102178701122,0.0,Stage 2,0.0,0.0,0.0
454663,5000.0,5000.0,36,D,other,0.0,0.0,Fully Paid,0,0.11327185731296269,0.5718615448079629,0.0,Stage 2,0.0,0.0,0.0
463730,2500.0,2500.0,36,A,moving,0.0,0.0,Fully Paid,0,0.07942058580898387,0.5365080990660845,0.0,Stage 1,0.0,0.0,0.0
435813,10000.0,10000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.06311259997298378,0.5015205862619524,0.0,Stage 1,0.0,0.0,0.0
456582,1500.0,1500.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.11963662934179985,0.5491551502825581,0.0,Stage 2,0.0,0.0,0.0
444810,8500.0,8500.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.16964709378567522,0.4879190232170234,0.0,Stage 2,0.0,0.0,0.0
459855,20000.0,20000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.11107948098040578,0.5776075070601067,0.0,Stage 2,0.0,0.0,0.0
391046,6000.0,6000.0,36,B,other,0.0,0.0,Fully Paid,0,0.10494143986838998,0.5613021921551632,0.0,Stage 2,0.0,0.0,0.0
371943,12000.0,12000.0,36,D,other,0.0,0.0,Fully Paid,0,0.1431231594758928,0.5377103402952502,0.0,Stage 2,0.0,0.0,0.0
395645,15200.0,15200.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.08753835454600192,0.5329066459391645,0.0,Stage 1,0.0,0.0,0.0
443279,4000.0,4000.0,36,A,major_purchase,0.0,0.0,Fully Paid,0,0.07400577663690741,0.5344142615996683,0.0,Stage 1,0.0,0.0,0.0
429347,23600.0,23600.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.08621189921029417,0.5824192017444842,0.0,Stage 1,0.0,0.0,0.0
372327,7500.0,7500.0,36,C,small_business,0.0,0.0,Fully Paid,0,0.09296518185434163,0.526709842779663,0.0,Stage 1,0.0,0.0,0.0
437930,5000.0,5000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.07096178662561112,0.5147250002489558,0.0,Stage 1,0.0,0.0,0.0
378205,5500.0,5500.0,36,A,car,0.0,0.0,Fully Paid,0,0.054384087399986465,0.6226126402835928,0.0,Stage 1,0.0,0.0,0.0
410582,1800.0,1800.0,36,C,educational,0.0,0.0,Fully Paid,0,0.14571472105957567,0.4778740344931616,0.0,Stage 2,0.0,0.0,0.0
450454,5600.0,5600.0,36,A,car,0.0,0.0,Fully Paid,0,0.07472234995707598,0.5702654639255028,0.0,Stage 1,0.0,0.0,0.0
414852,5000.0,5000.0,36,A,moving,0.0,0.0,Fully Paid,0,0.09185241264152869,0.5795996341045674,0.0,Stage 1,0.0,0.0,0.0
398427,5000.0,5000.0,36,G,educational,0.0,0.0,Does not meet the credit policy. Status:Fully Paid,0,0.08940040310311363,0.5187483172165245,0.0,Stage 1,0.0,0.0,0.0
